id;author;description;guid;to;likecount;link;pubdate;replycount;title;authorChannelUrl;intention
1;Damian Sire Desarrollo;I want convert me in digital nómade un the future, but actually my English level isn\'t good;UgzRVod0-IioF7erQKh4AaABAg;;0;https://www.youtube.com/watch?v=D6mpJ6oBIZQ&lc=UgzRVod0-IioF7erQKh4AaABAg;2020-11-26 23:56:30;1;I want convert me in digital nómade un the future, but actually my English level isn\'t good;http://www.youtube.com/channel/UCc0nQ-PfJBYT7KN72q30r0A;0
2;Support Adventure;You can work to improve your English as it\'s very helpful as a Digital Nomad;UgzRVod0-IioF7erQKh4AaABAg.9GYj0rtKo8p9HZqPgZjZ4A;Damian Sire Desarrollo;0;https://www.youtube.com/watch?v=D6mpJ6oBIZQ&lc=UgzRVod0-IioF7erQKh4AaABAg.9GYj0rtKo8p9HZqPgZjZ4A;2020-12-22 06:51:42;0;You can work to improve your English as it\'s very helpful as a Digital Nomad;http://www.youtube.com/channel/UCBwWZcG0VlWt-dnVDcWRzjQ;0
